"Gene","Phenotype","Category"
"PCSK9","23449#Linoleic Acid","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23449#NMR Linoleic Acid","NMR Metabolomics"
"PCSK9","23449#NMR Linoleic Acid","NMR Metabolomics"
"PCSK9","23449#NMR Linoleic Acid","NMR Metabolomics"
"PCSK9","23449#NMR Linoleic Acid","NMR Metabolomics"
"PCSK9","23449#NMR Linoleic Acid","NMR Metabolomics"
"PCSK9","23488#NMR Concentration of Very Large VLDL Particles","NMR Metabolomics"
"PCSK9","23489#NMR Total Lipids in Very Large VLDL","NMR Metabolomics"
"PCSK9","23489#NMR Total Lipids in Very Large VLDL","NMR Metabolomics"
"PCSK9","23490#NMR Phospholipids in Very Large VLDL","NMR Metabolomics"
"PCSK9","23490#NMR Phospholipids in Very Large VLDL","NMR Metabolomics"
"PCSK9","23490#Phospholipids in Very Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23490#Phospholipids in Very Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23491#Cholesterol in Very Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23491#Cholesterol in Very Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23491#NMR Cholesterol in Very Large VLDL","NMR Metabolomics"
"PCSK9","23491#NMR Cholesterol in Very Large VLDL","NMR Metabolomics"
"PCSK9","23491#NMR Cholesterol in Very Large VLDL","NMR Metabolomics"
"PCSK9","23491#NMR Cholesterol in Very Large VLDL","NMR Metabolomics"
"PCSK9","23491#NMR Cholesterol in Very Large VLDL","NMR Metabolomics"
"PCSK9","23492#Cholesteryl Esters in Very Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23492#Cholesteryl Esters in Very Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23492#Cholesteryl Esters in Very Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23492#Cholesteryl Esters in Very Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23492#Cholesteryl Esters in Very Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23492#NMR Cholesteryl Esters in Very Large VLDL","NMR Metabolomics"
"PCSK9","23492#NMR Cholesteryl Esters in Very Large VLDL","NMR Metabolomics"
"PCSK9","23492#NMR Cholesteryl Esters in Very Large VLDL","NMR Metabolomics"
"PCSK9","23492#NMR Cholesteryl Esters in Very Large VLDL","NMR Metabolomics"
"PCSK9","23492#NMR Cholesteryl Esters in Very Large VLDL","NMR Metabolomics"
"PCSK9","23493#Free Cholesterol in Very Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23493#Free Cholesterol in Very Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23493#NMR Free Cholesterol in Very Large VLDL","NMR Metabolomics"
"PCSK9","23493#NMR Free Cholesterol in Very Large VLDL","NMR Metabolomics"
"PCSK9","23495#Concentration of Large VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23495#Concentration of Large VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23495#NMR Concentration of Large VLDL Particles","NMR Metabolomics"
"PCSK9","23495#NMR Concentration of Large VLDL Particles","NMR Metabolomics"
"PCSK9","23496#NMR Total Lipids in Large VLDL","NMR Metabolomics"
"PCSK9","23496#NMR Total Lipids in Large VLDL","NMR Metabolomics"
"PCSK9","23496#Total Lipids in Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23496#Total Lipids in Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23497#NMR Phospholipids in Large VLDL","NMR Metabolomics"
"PCSK9","23497#NMR Phospholipids in Large VLDL","NMR Metabolomics"
"PCSK9","23497#Phospholipids in Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23497#Phospholipids in Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23498#Cholesterol in Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23498#Cholesterol in Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23498#NMR Cholesterol in Large VLDL","NMR Metabolomics"
"PCSK9","23498#NMR Cholesterol in Large VLDL","NMR Metabolomics"
"PCSK9","23498#NMR Cholesterol in Large VLDL","NMR Metabolomics"
"PCSK9","23498#NMR Cholesterol in Large VLDL","NMR Metabolomics"
"PCSK9","23498#NMR Cholesterol in Large VLDL","NMR Metabolomics"
"PCSK9","23499#Cholesteryl Esters in Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23499#Cholesteryl Esters in Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23499#Cholesteryl Esters in Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23499#Cholesteryl Esters in Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23499#Cholesteryl Esters in Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23499#NMR Cholesteryl Esters in Large VLDL","NMR Metabolomics"
"PCSK9","23499#NMR Cholesteryl Esters in Large VLDL","NMR Metabolomics"
"PCSK9","23499#NMR Cholesteryl Esters in Large VLDL","NMR Metabolomics"
"PCSK9","23499#NMR Cholesteryl Esters in Large VLDL","NMR Metabolomics"
"PCSK9","23499#NMR Cholesteryl Esters in Large VLDL","NMR Metabolomics"
"PCSK9","23500#Free Cholesterol in Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23500#Free Cholesterol in Large VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23500#NMR Free Cholesterol in Large VLDL","NMR Metabolomics"
"PCSK9","23500#NMR Free Cholesterol in Large VLDL","NMR Metabolomics"
"PCSK9","23502#Concentration of Medium VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23502#Concentration of Medium VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23502#Concentration of Medium VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23502#Concentration of Medium VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23502#Concentration of Medium VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23502#NMR Concentration of Medium VLDL Particles","NMR Metabolomics"
"PCSK9","23502#NMR Concentration of Medium VLDL Particles","NMR Metabolomics"
"PCSK9","23502#NMR Concentration of Medium VLDL Particles","NMR Metabolomics"
"PCSK9","23502#NMR Concentration of Medium VLDL Particles","NMR Metabolomics"
"PCSK9","23502#NMR Concentration of Medium VLDL Particles","NMR Metabolomics"
"PCSK9","23503#NMR Total Lipids in Medium VLDL","NMR Metabolomics"
"PCSK9","23503#NMR Total Lipids in Medium VLDL","NMR Metabolomics"
"PCSK9","23503#NMR Total Lipids in Medium VLDL","NMR Metabolomics"
"PCSK9","23503#NMR Total Lipids in Medium VLDL","NMR Metabolomics"
"PCSK9","23503#NMR Total Lipids in Medium VLDL","NMR Metabolomics"
"PCSK9","23503#Total Lipids in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23503#Total Lipids in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23503#Total Lipids in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23503#Total Lipids in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23503#Total Lipids in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23504#NMR Phospholipids in Medium VLDL","NMR Metabolomics"
"PCSK9","23504#NMR Phospholipids in Medium VLDL","NMR Metabolomics"
"PCSK9","23504#NMR Phospholipids in Medium VLDL","NMR Metabolomics"
"PCSK9","23504#NMR Phospholipids in Medium VLDL","NMR Metabolomics"
"PCSK9","23504#NMR Phospholipids in Medium VLDL","NMR Metabolomics"
"PCSK9","23504#Phospholipids in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23504#Phospholipids in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23504#Phospholipids in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23504#Phospholipids in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23504#Phospholipids in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23505#Cholesterol in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23505#Cholesterol in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23505#Cholesterol in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23505#Cholesterol in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23505#Cholesterol in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23505#NMR Cholesterol in Medium VLDL","NMR Metabolomics"
"PCSK9","23505#NMR Cholesterol in Medium VLDL","NMR Metabolomics"
"PCSK9","23505#NMR Cholesterol in Medium VLDL","NMR Metabolomics"
"PCSK9","23505#NMR Cholesterol in Medium VLDL","NMR Metabolomics"
"PCSK9","23505#NMR Cholesterol in Medium VLDL","NMR Metabolomics"
"PCSK9","23506#Cholesteryl Esters in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23506#Cholesteryl Esters in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23506#Cholesteryl Esters in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23506#Cholesteryl Esters in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23506#Cholesteryl Esters in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23506#NMR Cholesteryl Esters in Medium VLDL","NMR Metabolomics"
"PCSK9","23506#NMR Cholesteryl Esters in Medium VLDL","NMR Metabolomics"
"PCSK9","23506#NMR Cholesteryl Esters in Medium VLDL","NMR Metabolomics"
"PCSK9","23506#NMR Cholesteryl Esters in Medium VLDL","NMR Metabolomics"
"PCSK9","23506#NMR Cholesteryl Esters in Medium VLDL","NMR Metabolomics"
"PCSK9","23507#Free Cholesterol in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23507#Free Cholesterol in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23507#Free Cholesterol in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23507#Free Cholesterol in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23507#Free Cholesterol in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23507#NMR Free Cholesterol in Medium VLDL","NMR Metabolomics"
"PCSK9","23507#NMR Free Cholesterol in Medium VLDL","NMR Metabolomics"
"PCSK9","23507#NMR Free Cholesterol in Medium VLDL","NMR Metabolomics"
"PCSK9","23507#NMR Free Cholesterol in Medium VLDL","NMR Metabolomics"
"PCSK9","23507#NMR Free Cholesterol in Medium VLDL","NMR Metabolomics"
"PCSK9","23508#NMR Triglycerides in Medium VLDL","NMR Metabolomics"
"PCSK9","23508#NMR Triglycerides in Medium VLDL","NMR Metabolomics"
"PCSK9","23508#Triglycerides in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23508#Triglycerides in Medium VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23509#Concentration of Small VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23509#Concentration of Small VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23509#Concentration of Small VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23509#Concentration of Small VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23509#Concentration of Small VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23509#NMR Concentration of Small VLDL Particles","NMR Metabolomics"
"PCSK9","23509#NMR Concentration of Small VLDL Particles","NMR Metabolomics"
"PCSK9","23509#NMR Concentration of Small VLDL Particles","NMR Metabolomics"
"PCSK9","23509#NMR Concentration of Small VLDL Particles","NMR Metabolomics"
"PCSK9","23509#NMR Concentration of Small VLDL Particles","NMR Metabolomics"
"PCSK9","23510#NMR Total Lipids in Small VLDL","NMR Metabolomics"
"PCSK9","23510#NMR Total Lipids in Small VLDL","NMR Metabolomics"
"PCSK9","23510#NMR Total Lipids in Small VLDL","NMR Metabolomics"
"PCSK9","23510#NMR Total Lipids in Small VLDL","NMR Metabolomics"
"PCSK9","23510#NMR Total Lipids in Small VLDL","NMR Metabolomics"
"PCSK9","23510#Total Lipids in Small VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23510#Total Lipids in Small VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23510#Total Lipids in Small VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23510#Total Lipids in Small VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23510#Total Lipids in Small VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23511#NMR Phospholipids in Small VLDL","NMR Metabolomics"
"PCSK9","23511#NMR Phospholipids in Small VLDL","NMR Metabolomics"
"PCSK9","23511#NMR Phospholipids in Small VLDL","NMR Metabolomics"
