"Gene","Phenotype","Category"
"TET2","40002#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40002#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40002#D46#Myelodysplastic syndromes","Chapter II Neoplasms"
"TET2","40002#D469#Myelodysplastic syndrome unspecified","Chapter II Neoplasms"
"TET2","40002#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40002#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40002#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40002#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40006#Block C43-C44#C43-C44 Melanoma and other malignant neoplasms of skin","Chapter II Neoplasms"
"TET2","40006#Block C43-C44#C43-C44 Melanoma and other malignant neoplasms of skin","Chapter II Neoplasms"
"TET2","40006#Block C43-C44#C43-C44 Melanoma and other malignant neoplasms of skin","Chapter II Neoplasms"
"TET2","40006#Block C43-C44#C43-C44 Melanoma and other malignant neoplasms of skin","Chapter II Neoplasms"
"TET2","40006#Block C43-C44#C43-C44 Melanoma and other malignant neoplasms of skin","Chapter II Neoplasms"
"TET2","40006#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40006#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40006#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40006#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40006#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40006#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40006#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40006#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","40006#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","40006#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","40006#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","40006#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","40006#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","40006#C44#Other malignant neoplasms of skin","Chapter II Neoplasms"
"TET2","40006#C44#Other malignant neoplasms of skin","Chapter II Neoplasms"
"TET2","40006#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"TET2","40006#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"TET2","40006#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"TET2","40006#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"TET2","40006#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"TET2","40006#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"TET2","40006#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"TET2","40006#C927#Other myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#C927#Other myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#C927#Other myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#C927#Other myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#C927#Other myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#C927#Other myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#C927#Other myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#C927#Other myeloid leukaemia","Chapter II Neoplasms"
"TET2","40006#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40006#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40006#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40006#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40006#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40006#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40006#D45#Polycythaemia vera","Chapter II Neoplasms"
"TET2","40006#D45#Polycythaemia vera","Chapter II Neoplasms"
"TET2","40006#D46#Myelodysplastic syndromes","Chapter II Neoplasms"
"TET2","40006#D46#Myelodysplastic syndromes","Chapter II Neoplasms"
"TET2","40006#D46#Myelodysplastic syndromes","Chapter II Neoplasms"
"TET2","40006#D46#Myelodysplastic syndromes","Chapter II Neoplasms"
"TET2","40006#D46#Myelodysplastic syndromes","Chapter II Neoplasms"
"TET2","40006#D46#Myelodysplastic syndromes","Chapter II Neoplasms"
"TET2","40006#D469#Myelodysplastic syndrome unspecified","Chapter II Neoplasms"
"TET2","40006#D469#Myelodysplastic syndrome unspecified","Chapter II Neoplasms"
"TET2","40006#D469#Myelodysplastic syndrome unspecified","Chapter II Neoplasms"
"TET2","40006#D469#Myelodysplastic syndrome unspecified","Chapter II Neoplasms"
"TET2","40006#D469#Myelodysplastic syndrome unspecified","Chapter II Neoplasms"
"TET2","40006#D469#Myelodysplastic syndrome unspecified","Chapter II Neoplasms"
"TET2","40006#D469#Myelodysplastic syndrome unspecified","Chapter II Neoplasms"
"TET2","40006#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40006#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40006#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40006#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40006#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40006#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40006#D471#Chronic myeloproliferative disease","Chapter II Neoplasms"
"TET2","40006#D471#Chronic myeloproliferative disease","Chapter II Neoplasms"
"TET2","40006#D471#Chronic myeloproliferative disease","Chapter II Neoplasms"
"TET2","40006#D471#Chronic myeloproliferative disease","Chapter II Neoplasms"
"TET2","40006#D471#Chronic myeloproliferative disease","Chapter II Neoplasms"
"TET2","40006#D471#Chronic myeloproliferative disease","Chapter II Neoplasms"
"TET2","40011#5#(9590-9999) Hematologic (Leukemias Lymphomas and related disorders)","Chapter II Neoplasms"
"TET2","40011#5#(9590-9999) Hematologic (Leukemias Lymphomas and related disorders)","Chapter II Neoplasms"
"TET2","40011#5#(9590-9999) Hematologic (Leukemias Lymphomas and related disorders)","Chapter II Neoplasms"
"TET2","40011#5#(9590-9999) Hematologic (Leukemias Lymphomas and related disorders)","Chapter II Neoplasms"
"TET2","40011#5#(9590-9999) Hematologic (Leukemias Lymphomas and related disorders)","Chapter II Neoplasms"
"TET2","40011#5#(9590-9999) Hematologic (Leukemias Lymphomas and related disorders)","Chapter II Neoplasms"
"TET2","40011#5#(9590-9999) Hematologic (Leukemias Lymphomas and related disorders)","Chapter II Neoplasms"
"TET2","40011#5#(9590-9999) Hematologic (Leukemias Lymphomas and related disorders)","Chapter II Neoplasms"
"TET2","40011#9861#Acute myeloid leukemia NOS","Chapter II Neoplasms"
"TET2","40011#9861#Acute myeloid leukemia NOS","Chapter II Neoplasms"
"TET2","40011#9861#Acute myeloid leukemia NOS","Chapter II Neoplasms"
"TET2","40011#9861#Acute myeloid leukemia NOS","Chapter II Neoplasms"
"TET2","40011#9861#Acute myeloid leukemia NOS","Chapter II Neoplasms"
"TET2","40011#9861#Acute myeloid leukemia NOS","Chapter II Neoplasms"
"TET2","40011#9960#Chronic myeloproliferative disease NOS","Chapter II Neoplasms"
"TET2","40011#9960#Chronic myeloproliferative disease NOS","Chapter II Neoplasms"
"TET2","40011#9960#Chronic myeloproliferative disease NOS","Chapter II Neoplasms"
"TET2","40011#9960#Chronic myeloproliferative disease NOS","Chapter II Neoplasms"
"TET2","40011#9989#Myelodysplastic syndrome NOS","Chapter II Neoplasms"
"TET2","40011#9989#Myelodysplastic syndrome NOS","Chapter II Neoplasms"
"TET2","40011#9989#Myelodysplastic syndrome NOS","Chapter II Neoplasms"
"TET2","40011#9989#Myelodysplastic syndrome NOS","Chapter II Neoplasms"
"TET2","40011#9989#Myelodysplastic syndrome NOS","Chapter II Neoplasms"
"TET2","40011#9989#Myelodysplastic syndrome NOS","Chapter II Neoplasms"
"TET2","40011#9989#Myelodysplastic syndrome NOS","Chapter II Neoplasms"
"TET2","40012#1#Uncertain whether benign or malignant","Chapter II Neoplasms"
"TET2","40012#1#Uncertain whether benign or malignant","Chapter II Neoplasms"
"TET2","40012#1#Uncertain whether benign or malignant","Chapter II Neoplasms"
"TET2","40012#1#Uncertain whether benign or malignant","Chapter II Neoplasms"
"TET2","40012#1#Uncertain whether benign or malignant","Chapter II Neoplasms"
"TET2","40012#1#Uncertain whether benign or malignant","Chapter II Neoplasms"
"TET2","41202#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","41202#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","41202#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","41202#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","41202#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","41202#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","41202#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","41202#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","41202#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","41202#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","41202#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","41202#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","41202#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","41202#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","41202#Block D60-D64#D60-D64 Aplastic and other anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","41202#Block D60-D64#D60-D64 Aplastic and other anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","41202#Block D65-D69#D65-D69 Coagulation defects| purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
